state,time,target,sense_t,sense_b,cmd,cmd_t,cmd_b
run,487.500000,158.750000,154.500000,159.500000,0.768627,0.541176,1.000000
run,487.750000,158.750000,154.750000,159.500000,0.521569,0.258824,0.784314
run,488.000000,159.000000,154.750000,159.250000,0.647059,0.321569,0.972549
run,488.250000,159.000000,154.500000,159.750000,1.000000,1.000000,1.000000
run,488.500000,159.250000,155.000000,160.000000,0.776471,0.556863,1.000000
run,488.750000,159.250000,155.250000,160.000000,0.400000,0.196078,0.603922
run,489.000000,159.500000,155.500000,160.000000,0.654902,0.321569,0.988235
run,489.250000,159.750000,155.500000,160.250000,0.780392,0.564706,1.000000
run,489.500000,159.750000,155.750000,160.250000,0.658824,0.329412,0.988235
run,489.750000,160.000000,155.500000,160.500000,1.000000,1.000000,1.000000
run,490.000000,160.000000,155.500000,160.500000,1.000000,1.000000,1.000000
run,490.250000,160.250000,156.000000,160.750000,0.658824,0.329412,0.988235
run,490.500000,160.250000,156.250000,160.750000,0.411765,0.203922,0.619608
run,490.750000,160.500000,156.250000,161.000000,0.537255,0.266667,0.807843
run,491.000000,160.500000,156.750000,161.000000,0.415686,0.203922,0.627451
run,491.250000,160.750000,156.750000,161.250000,0.541176,0.266667,0.815686
run,491.500000,160.750000,156.500000,161.250000,0.796078,0.596078,1.000000
run,491.750000,161.000000,156.500000,161.250000,1.000000,1.000000,1.000000
run,492.000000,161.000000,156.500000,161.500000,1.000000,1.000000,1.000000
run,492.250000,161.250000,157.000000,161.750000,0.921569,0.847059,1.000000
run,492.500000,161.250000,157.250000,161.750000,0.674510,0.352941,1.000000
run,492.750000,161.500000,157.250000,161.500000,0.800000,0.603922,1.000000
run,493.000000,161.500000,157.500000,162.000000,0.427451,0.211765,0.643137
run,493.250000,161.750000,157.750000,162.000000,0.678431,0.360784,1.000000
run,493.500000,161.750000,157.750000,162.000000,0.682353,0.368627,1.000000
run,493.750000,162.000000,157.750000,162.250000,0.933333,0.870588,1.000000
run,494.000000,162.250000,157.500000,162.250000,1.000000,1.000000,1.000000
run,494.250000,162.250000,158.000000,162.250000,0.937255,0.878431,1.000000
run,494.500000,162.500000,158.000000,162.750000,1.000000,1.000000,1.000000
run,494.750000,162.500000,158.000000,162.750000,1.000000,1.000000,1.000000
run,495.000000,162.750000,158.250000,163.000000,1.000000,1.000000,1.000000
run,495.250000,162.750000,158.250000,162.750000,1.000000,1.000000,1.000000
run,495.500000,163.000000,158.500000,162.750000,1.000000,1.000000,1.000000
run,495.750000,163.000000,158.750000,163.000000,0.937255,0.878431,1.000000
run,496.000000,163.250000,158.750000,163.500000,1.000000,1.000000,1.000000
run,496.250000,163.250000,158.750000,163.500000,1.000000,1.000000,1.000000
run,496.500000,163.500000,159.000000,163.750000,1.000000,1.000000,1.000000
run,496.750000,163.500000,159.250000,163.750000,0.941176,0.886275,1.000000
run,497.000000,163.750000,159.000000,163.750000,1.000000,1.000000,1.000000
run,497.250000,163.750000,159.000000,163.750000,1.000000,1.000000,1.000000
run,497.500000,164.000000,159.250000,163.500000,1.000000,1.000000,1.000000
run,497.750000,164.000000,159.250000,164.000000,1.000000,1.000000,1.000000
run,498.000000,164.250000,159.500000,164.250000,1.000000,1.000000,1.000000
run,498.250000,164.250000,159.500000,164.500000,1.000000,1.000000,1.000000
run,498.500000,164.500000,159.500000,164.250000,1.000000,1.000000,1.000000
run,498.750000,164.750000,160.250000,164.250000,1.000000,1.000000,1.000000
run,499.000000,164.750000,160.250000,164.250000,1.000000,1.000000,1.000000
run,499.250000,165.000000,160.250000,164.750000,1.000000,1.000000,1.000000
run,499.500000,165.000000,160.500000,164.750000,1.000000,1.000000,1.000000
run,499.750000,165.250000,160.500000,165.000000,1.000000,1.000000,1.000000
run,500.000000,165.250000,160.750000,165.000000,1.000000,1.000000,1.000000
run,500.250000,165.500000,161.000000,165.000000,1.000000,1.000000,1.000000
run,500.500000,165.500000,161.000000,165.250000,1.000000,1.000000,1.000000
run,500.750000,165.750000,160.750000,165.500000,1.000000,1.000000,1.000000
run,501.000000,165.750000,160.750000,165.500000,1.000000,1.000000,1.000000
run,501.250000,166.000000,161.250000,165.500000,1.000000,1.000000,1.000000
run,501.500000,166.000000,161.250000,165.750000,1.000000,1.000000,1.000000
run,501.750000,166.250000,161.500000,165.500000,1.000000,1.000000,1.000000
run,502.000000,166.250000,161.500000,165.500000,1.000000,1.000000,1.000000
run,502.250000,166.500000,161.250000,166.000000,1.000000,1.000000,1.000000
run,502.500000,166.500000,161.500000,166.250000,1.000000,1.000000,1.000000
run,502.750000,166.750000,162.000000,166.250000,1.000000,1.000000,1.000000
run,503.000000,167.000000,162.000000,166.000000,1.000000,1.000000,1.000000
run,503.250000,167.000000,162.250000,166.500000,1.000000,1.000000,1.000000
run,503.500000,167.250000,162.500000,166.500000,1.000000,1.000000,1.000000
run,503.750000,167.250000,162.500000,166.750000,1.000000,1.000000,1.000000
run,504.000000,167.500000,162.500000,167.000000,1.000000,1.000000,1.000000
run,504.250000,167.500000,162.750000,167.250000,1.000000,1.000000,1.000000
run,504.500000,167.750000,163.250000,167.250000,1.000000,1.000000,1.000000
run,504.750000,167.750000,163.250000,167.250000,1.000000,1.000000,1.000000
run,505.000000,168.000000,163.250000,167.500000,1.000000,1.000000,1.000000
run,505.250000,168.000000,163.750000,167.750000,0.819608,0.643137,1.000000
run,505.500000,168.250000,163.750000,167.750000,1.000000,1.000000,1.000000
run,505.750000,168.250000,163.750000,168.000000,1.000000,1.000000,1.000000
run,506.000000,168.500000,163.500000,168.250000,1.000000,1.000000,1.000000
run,506.250000,168.500000,164.000000,168.750000,1.000000,1.000000,1.000000
run,506.500000,168.750000,164.500000,169.250000,0.819608,0.643137,1.000000
run,506.750000,168.750000,164.500000,169.250000,0.949020,0.901961,1.000000
run,507.000000,169.000000,164.500000,169.250000,0.949020,0.901961,1.000000
run,507.250000,169.000000,164.750000,169.500000,0.701961,0.407843,1.000000
run,507.500000,169.250000,165.000000,169.750000,0.701961,0.407843,1.000000
run,507.750000,169.500000,165.000000,169.750000,0.831373,0.666667,1.000000
run,508.000000,169.500000,165.250000,170.000000,0.705882,0.415686,1.000000
run,508.250000,169.750000,165.500000,170.000000,0.584314,0.290196,0.878431
run,508.500000,169.750000,165.500000,170.000000,0.584314,0.290196,0.878431
run,508.750000,170.000000,165.250000,170.250000,1.000000,1.000000,1.000000
run,509.000000,170.000000,165.250000,170.000000,1.000000,1.000000,1.000000
run,509.250000,170.250000,165.750000,170.000000,0.964706,0.933333,1.000000
run,509.500000,170.250000,165.750000,170.250000,1.000000,1.000000,1.000000
run,509.750000,170.500000,165.750000,170.500000,1.000000,1.000000,1.000000
run,510.000000,170.500000,165.750000,170.500000,1.000000,1.000000,1.000000
run,510.250000,170.750000,165.750000,170.500000,1.000000,1.000000,1.000000
run,510.500000,170.750000,166.250000,171.250000,1.000000,1.000000,1.000000
run,510.750000,171.000000,166.250000,171.500000,1.000000,1.000000,1.000000
run,511.000000,171.000000,166.500000,171.500000,0.839216,0.682353,1.000000
run,511.250000,171.250000,167.000000,171.500000,0.717647,0.439216,1.000000
run,511.500000,171.250000,166.750000,171.500000,0.972549,0.949020,1.000000
run,511.750000,171.500000,166.750000,171.500000,1.000000,1.000000,1.000000
run,512.000000,171.500000,167.000000,172.000000,0.972549,0.949020,1.000000
run,512.250000,171.750000,167.250000,172.250000,0.725490,0.454902,1.000000
run,512.500000,172.000000,167.250000,172.250000,0.976471,0.956863,1.000000
run,512.750000,172.000000,167.750000,172.250000,0.729412,0.462745,1.000000
run,513.000000,172.250000,168.000000,172.250000,0.603922,0.298039,0.909804
run,513.250000,172.250000,168.000000,172.250000,0.733333,0.470588,1.000000
run,513.500000,172.500000,168.000000,172.500000,0.984314,0.972549,1.000000
run,513.750000,172.500000,168.250000,172.500000,0.737255,0.478431,1.000000
run,514.000000,172.750000,168.000000,172.750000,1.000000,1.000000,1.000000
run,514.250000,172.750000,168.000000,172.750000,1.000000,1.000000,1.000000
run,514.500000,173.000000,168.250000,172.750000,1.000000,1.000000,1.000000
run,514.750000,173.000000,168.750000,172.750000,0.866667,0.737255,1.000000
run,515.000000,173.250000,169.000000,173.000000,0.741176,0.486275,1.000000
run,515.250000,173.250000,169.000000,173.500000,0.996078,1.000000,1.000000
run,515.500000,173.500000,169.250000,173.500000,0.870588,0.745098,1.000000
run,515.750000,173.500000,169.250000,173.250000,0.874510,0.752941,1.000000
run,516.000000,173.750000,169.000000,173.250000,1.000000,1.000000,1.000000
run,516.250000,173.750000,169.000000,173.750000,1.000000,1.000000,1.000000
run,516.500000,174.000000,169.500000,173.500000,1.000000,1.000000,1.000000
run,516.750000,174.250000,169.750000,174.000000,1.000000,1.000000,1.000000
run,517.000000,174.250000,170.000000,174.000000,0.874510,0.752941,1.000000
run,517.250000,174.500000,169.750000,174.250000,1.000000,1.000000,1.000000
run,517.500000,174.500000,169.750000,174.250000,1.000000,1.000000,1.000000
run,517.750000,174.750000,170.000000,174.500000,1.000000,1.000000,1.000000
run,518.000000,174.750000,170.250000,174.500000,1.000000,1.000000,1.000000
run,518.250000,175.000000,170.500000,174.500000,1.000000,1.000000,1.000000
run,518.500000,175.000000,170.500000,174.750000,1.000000,1.000000,1.000000
run,518.750000,175.250000,170.500000,174.750000,1.000000,1.000000,1.000000
run,519.000000,175.250000,171.000000,175.000000,0.752941,0.509804,1.000000
run,519.250000,175.500000,170.750000,175.000000,1.000000,1.000000,1.000000
run,519.500000,175.500000,170.750000,175.500000,1.000000,1.000000,1.000000
run,519.750000,175.750000,171.000000,175.750000,1.000000,1.000000,1.000000
run,520.000000,175.750000,171.000000,175.750000,1.000000,1.000000,1.000000
run,520.250000,176.000000,171.500000,175.750000,0.878431,0.760784,1.000000
run,520.500000,176.000000,171.500000,175.750000,1.000000,1.000000,1.000000
run,520.750000,176.250000,171.750000,176.250000,1.000000,1.000000,1.000000
run,521.000000,176.250000,172.000000,176.000000,0.882353,0.768627,1.000000
run,521.250000,176.500000,172.000000,176.000000,1.000000,1.000000,1.000000
run,521.500000,176.750000,172.000000,175.750000,1.000000,1.000000,1.000000
run,521.750000,176.750000,172.250000,176.500000,1.000000,1.000000,1.000000
run,522.000000,177.000000,172.750000,176.750000,0.756863,0.517647,1.000000
run,522.250000,177.000000,172.750000,176.750000,0.886275,0.776471,1.000000
run,522.500000,177.250000,172.750000,177.250000,1.000000,1.000000,1.000000
run,522.750000,177.250000,173.000000,177.250000,1.000000,1.000000,1.000000
run,523.000000,177.500000,173.250000,177.250000,1.000000,1.000000,1.000000
run,523.250000,177.500000,173.000000,177.750000,1.000000,1.000000,1.000000
run,523.500000,177.750000,173.000000,177.500000,1.000000,1.000000,1.000000
run,523.750000,177.750000,173.500000,177.250000,1.000000,1.000000,1.000000
run,524.000000,178.000000,173.500000,177.500000,1.000000,1.000000,1.000000
run,524.250000,178.000000,173.500000,177.500000,1.000000,1.000000,1.000000
run,524.500000,178.250000,173.750000,178.000000,1.000000,1.000000,1.000000
run,524.750000,178.250000,174.000000,178.250000,1.000000,1.000000,1.000000
run,525.000000,178.500000,174.250000,178.250000,1.000000,1.000000,1.000000
run,525.250000,178.500000,174.250000,178.250000,1.000000,1.000000,1.000000
run,525.500000,178.750000,175.000000,178.750000,0.509804,0.250980,0.768627
run,525.750000,178.750000,175.000000,178.750000,0.513725,0.250980,0.776471
run,526.000000,179.000000,175.000000,178.500000,0.513725,0.250980,0.776471
run,526.250000,179.250000,175.000000,179.000000,0.643137,0.321569,0.964706
run,526.500000,179.250000,175.000000,179.000000,0.894118,0.792157,1.000000
run,526.750000,179.500000,175.250000,179.500000,0.898039,0.800000,1.000000
run,527.000000,179.500000,175.250000,179.500000,1.000000,1.000000,1.000000
run,527.250000,179.750000,175.250000,179.250000,1.000000,1.000000,1.000000
run,527.500000,179.750000,175.750000,180.000000,0.521569,0.258824,0.784314
run,527.750000,180.000000,175.750000,180.000000,0.776471,0.556863,1.000000
run,528.000000,180.250000,176.250000,180.000000,0.525490,0.258824,0.792157
run,528.250000,180.500000,176.250000,180.250000,0.780392,0.564706,1.000000
run,528.500000,180.750000,176.500000,180.500000,0.654902,0.321569,0.988235
run,528.750000,180.750000,176.500000,180.250000,0.658824,0.329412,0.988235
run,529.000000,181.000000,176.750000,180.250000,0.788235,0.580392,1.000000
run,529.250000,181.250000,177.000000,180.500000,0.537255,0.266667,0.807843
run,529.500000,181.500000,177.250000,181.250000,0.415686,0.203922,0.627451
run,529.750000,181.750000,177.250000,181.250000,0.666667,0.337255,1.000000
run,530.000000,182.000000,177.500000,180.500000,0.545098,0.266667,0.823529
run,530.250000,182.000000,177.500000,181.250000,0.796078,0.596078,1.000000
run,530.500000,182.250000,177.750000,181.750000,0.674510,0.352941,1.000000
run,530.750000,182.500000,177.750000,181.250000,0.925490,0.854902,1.000000
run,531.000000,182.750000,177.750000,181.750000,1.000000,1.000000,1.000000
run,531.250000,183.000000,177.750000,181.750000,1.000000,1.000000,1.000000
run,531.500000,183.250000,178.000000,181.500000,1.000000,1.000000,1.000000
run,531.750000,183.250000,178.000000,181.750000,1.000000,1.000000,1.000000
run,532.000000,183.500000,178.500000,182.500000,1.000000,1.000000,1.000000
run,532.250000,183.750000,178.500000,182.500000,1.000000,1.000000,1.000000
run,532.500000,184.000000,178.750000,182.500000,1.000000,1.000000,1.000000
run,532.750000,184.250000,179.000000,182.250000,1.000000,1.000000,1.000000
run,533.000000,184.250000,179.000000,182.250000,1.000000,1.000000,1.000000
run,533.250000,184.500000,179.000000,183.000000,1.000000,1.000000,1.000000
run,533.500000,184.750000,179.000000,183.250000,1.000000,1.000000,1.000000
run,533.750000,185.000000,179.000000,183.250000,1.000000,1.000000,1.000000
run,534.000000,185.250000,179.750000,183.250000,1.000000,1.000000,1.000000
run,534.250000,185.500000,179.500000,183.750000,1.000000,1.000000,1.000000
run,534.500000,185.500000,179.500000,184.000000,1.000000,1.000000,1.000000
run,534.750000,185.750000,179.500000,184.000000,1.000000,1.000000,1.000000
run,535.000000,186.000000,179.750000,184.000000,1.000000,1.000000,1.000000
run,535.250000,186.250000,180.250000,184.000000,1.000000,1.000000,1.000000
run,535.500000,186.500000,180.250000,184.250000,1.000000,1.000000,1.000000
run,535.750000,186.750000,180.500000,184.250000,1.000000,1.000000,1.000000
run,536.000000,186.750000,180.750000,184.000000,1.000000,1.000000,1.000000
run,536.250000,187.000000,181.000000,184.250000,1.000000,1.000000,1.000000
run,536.500000,187.250000,181.000000,184.750000,1.000000,1.000000,1.000000
run,536.750000,187.500000,181.000000,184.750000,1.000000,1.000000,1.000000
run,537.000000,187.750000,181.000000,185.250000,1.000000,1.000000,1.000000
run,537.250000,188.000000,181.250000,185.000000,1.000000,1.000000,1.000000
run,537.500000,188.000000,181.250000,185.000000,1.000000,1.000000,1.000000
run,537.750000,188.250000,181.000000,185.250000,1.000000,1.000000,1.000000
run,538.000000,188.500000,181.250000,185.500000,1.000000,1.000000,1.000000
run,538.250000,188.750000,181.750000,185.500000,1.000000,1.000000,1.000000
run,538.500000,189.000000,182.250000,185.750000,1.000000,1.000000,1.000000
run,538.750000,189.250000,182.250000,185.750000,1.000000,1.000000,1.000000
run,539.000000,189.250000,182.250000,185.500000,1.000000,1.000000,1.000000
run,539.250000,189.500000,182.500000,185.500000,1.000000,1.000000,1.000000
run,539.500000,189.750000,182.500000,186.000000,1.000000,1.000000,1.000000
run,539.750000,190.000000,182.500000,186.000000,1.000000,1.000000,1.000000
run,540.000000,190.250000,182.750000,186.000000,1.000000,1.000000,1.000000
run,540.250000,190.500000,182.750000,186.250000,1.000000,1.000000,1.000000
run,540.500000,190.500000,183.000000,186.500000,1.000000,1.000000,1.000000
run,540.750000,190.750000,183.000000,186.250000,1.000000,1.000000,1.000000
run,541.000000,191.000000,183.250000,186.250000,1.000000,1.000000,1.000000
run,541.250000,191.250000,183.500000,186.500000,1.000000,1.000000,1.000000
run,541.500000,191.500000,183.500000,187.000000,1.000000,1.000000,1.000000
run,541.750000,191.750000,183.750000,187.000000,1.000000,1.000000,1.000000
run,542.000000,191.750000,183.750000,187.000000,1.000000,1.000000,1.000000
run,542.250000,192.000000,184.000000,187.000000,1.000000,1.000000,1.000000
run,542.500000,192.250000,184.000000,187.500000,1.000000,1.000000,1.000000
run,542.750000,192.500000,184.250000,187.500000,1.000000,1.000000,1.000000
run,543.000000,192.750000,184.500000,188.000000,1.000000,1.000000,1.000000
run,543.250000,193.000000,184.500000,188.250000,1.000000,1.000000,1.000000
run,543.500000,193.000000,184.500000,188.250000,1.000000,1.000000,1.000000
run,543.750000,193.250000,184.500000,188.500000,1.000000,1.000000,1.000000
run,544.000000,193.500000,185.000000,188.250000,1.000000,1.000000,1.000000
run,544.250000,193.750000,185.000000,188.250000,1.000000,1.000000,1.000000
run,544.500000,194.000000,185.000000,188.750000,1.000000,1.000000,1.000000
run,544.750000,194.250000,185.500000,188.750000,1.000000,1.000000,1.000000
run,545.000000,194.250000,185.750000,189.000000,1.000000,1.000000,1.000000
run,545.250000,194.500000,186.000000,189.250000,1.000000,1.000000,1.000000
run,545.500000,194.750000,185.750000,189.250000,1.000000,1.000000,1.000000
run,545.750000,195.000000,185.750000,189.500000,1.000000,1.000000,1.000000
run,546.000000,195.250000,186.250000,189.750000,1.000000,1.000000,1.000000
run,546.250000,195.500000,186.500000,189.500000,1.000000,1.000000,1.000000
run,546.500000,195.500000,186.500000,189.250000,1.000000,1.000000,1.000000
run,546.750000,195.750000,186.500000,189.750000,1.000000,1.000000,1.000000
run,547.000000,196.000000,187.000000,190.250000,1.000000,1.000000,1.000000
run,547.250000,196.250000,187.000000,190.500000,1.000000,1.000000,1.000000
run,547.500000,196.500000,187.000000,190.250000,1.000000,1.000000,1.000000
run,547.750000,196.750000,187.500000,190.750000,1.000000,1.000000,1.000000
run,548.000000,196.750000,187.500000,190.750000,1.000000,1.000000,1.000000
run,548.250000,197.000000,187.500000,191.000000,1.000000,1.000000,1.000000
run,548.500000,197.250000,187.500000,191.000000,1.000000,1.000000,1.000000
run,548.750000,197.500000,188.000000,191.250000,1.000000,1.000000,1.000000
run,549.000000,197.750000,187.750000,191.250000,1.000000,1.000000,1.000000
run,549.250000,198.000000,188.000000,191.500000,1.000000,1.000000,1.000000
run,549.500000,198.000000,188.500000,191.250000,1.000000,1.000000,1.000000
run,549.750000,198.250000,188.250000,191.750000,1.000000,1.000000,1.000000
run,550.000000,198.500000,188.250000,191.750000,1.000000,1.000000,1.000000
run,550.250000,198.750000,188.750000,192.250000,1.000000,1.000000,1.000000
run,550.500000,199.000000,189.000000,192.500000,1.000000,1.000000,1.000000
run,550.750000,199.250000,189.000000,192.250000,1.000000,1.000000,1.000000
run,551.000000,199.250000,189.000000,192.250000,1.000000,1.000000,1.000000
run,551.250000,199.500000,189.500000,192.750000,1.000000,1.000000,1.000000
run,551.500000,199.750000,189.500000,193.000000,1.000000,1.000000,1.000000
run,551.750000,200.000000,189.500000,193.000000,1.000000,1.000000,1.000000
run,552.000000,200.250000,190.000000,193.250000,1.000000,1.000000,1.000000
run,552.250000,200.500000,190.000000,193.500000,1.000000,1.000000,1.000000
run,552.500000,200.500000,190.000000,193.500000,1.000000,1.000000,1.000000
run,552.750000,200.750000,190.500000,193.500000,1.000000,1.000000,1.000000
run,553.000000,201.000000,190.500000,193.250000,1.000000,1.000000,1.000000
run,553.250000,201.250000,190.500000,193.500000,1.000000,1.000000,1.000000
run,553.500000,201.500000,190.500000,194.000000,1.000000,1.000000,1.000000
run,553.750000,201.750000,190.500000,193.750000,1.000000,1.000000,1.000000
run,554.000000,201.750000,190.750000,194.250000,1.000000,1.000000,1.000000
run,554.250000,202.000000,191.250000,194.750000,1.000000,1.000000,1.000000
run,554.500000,202.250000,191.250000,194.750000,1.000000,1.000000,1.000000
run,554.750000,202.500000,190.750000,195.000000,1.000000,1.000000,1.000000
run,555.000000,202.750000,191.500000,195.000000,1.000000,1.000000,1.000000
run,555.250000,203.000000,191.750000,194.750000,1.000000,1.000000,1.000000
run,555.500000,203.000000,191.750000,194.750000,1.000000,1.000000,1.000000
run,555.750000,203.250000,191.750000,195.000000,1.000000,1.000000,1.000000
run,556.000000,203.500000,192.250000,195.750000,1.000000,1.000000,1.000000
run,556.250000,203.750000,192.250000,195.500000,1.000000,1.000000,1.000000
run,556.500000,204.000000,192.250000,195.500000,1.000000,1.000000,1.000000
run,556.750000,204.250000,192.750000,195.750000,1.000000,1.000000,1.000000
run,557.000000,204.250000,192.750000,195.750000,1.000000,1.000000,1.000000
run,557.250000,204.500000,193.000000,196.250000,1.000000,1.000000,1.000000
run,557.500000,204.750000,193.000000,196.250000,1.000000,1.000000,1.000000
run,557.750000,204.750000,193.250000,196.750000,1.000000,1.000000,1.000000
run,558.000000,205.000000,193.250000,196.750000,1.000000,1.000000,1.000000
run,558.250000,205.000000,193.250000,196.750000,1.000000,1.000000,1.000000
run,558.500000,205.000000,193.250000,196.750000,1.000000,1.000000,1.000000
run,558.750000,205.250000,193.750000,197.250000,1.000000,1.000000,1.000000
run,559.000000,205.250000,194.000000,197.000000,1.000000,1.000000,1.000000
run,559.250000,205.250000,193.750000,197.250000,1.000000,1.000000,1.000000
run,559.500000,205.500000,193.750000,197.500000,1.000000,1.000000,1.000000
run,559.750000,205.500000,194.000000,197.500000,1.000000,1.000000,1.000000
run,560.000000,205.500000,194.250000,198.000000,1.000000,1.000000,1.000000
run,560.250000,205.750000,194.500000,198.000000,1.000000,1.000000,1.000000
run,560.500000,205.750000,194.750000,198.000000,1.000000,1.000000,1.000000
run,560.750000,205.750000,195.000000,198.500000,1.000000,1.000000,1.000000
run,561.000000,206.000000,195.250000,198.500000,1.000000,1.000000,1.000000
run,561.250000,206.000000,195.500000,199.000000,1.000000,1.000000,1.000000
run,561.500000,206.000000,195.250000,199.000000,1.000000,1.000000,1.000000
run,561.750000,206.250000,195.250000,199.250000,1.000000,1.000000,1.000000
run,562.000000,206.250000,195.500000,199.500000,1.000000,1.000000,1.000000
run,562.250000,206.250000,195.500000,199.750000,1.000000,1.000000,1.000000
run,562.500000,206.500000,196.000000,200.000000,1.000000,1.000000,1.000000
run,562.750000,206.500000,196.250000,199.750000,1.000000,1.000000,1.000000
run,563.000000,206.500000,196.250000,200.000000,1.000000,1.000000,1.000000
run,563.250000,206.750000,196.500000,200.250000,1.000000,1.000000,1.000000
run,563.500000,206.750000,196.750000,200.500000,1.000000,1.000000,1.000000
run,563.750000,206.750000,197.000000,200.500000,1.000000,1.000000,1.000000
run,564.000000,207.000000,197.000000,200.750000,1.000000,1.000000,1.000000
run,564.250000,207.000000,197.000000,201.000000,1.000000,1.000000,1.000000
run,564.500000,207.000000,197.500000,201.000000,1.000000,1.000000,1.000000
run,564.750000,207.250000,197.500000,201.000000,1.000000,1.000000,1.000000
run,565.000000,207.250000,197.750000,201.000000,1.000000,1.000000,1.000000
run,565.250000,207.250000,198.000000,201.250000,1.000000,1.000000,1.000000
run,565.500000,207.500000,198.250000,201.750000,1.000000,1.000000,1.000000
run,565.750000,207.500000,198.250000,201.750000,1.000000,1.000000,1.000000
run,566.000000,207.500000,198.250000,201.500000,1.000000,1.000000,1.000000
run,566.250000,207.750000,198.250000,202.000000,1.000000,1.000000,1.000000
run,566.500000,207.750000,198.500000,202.000000,1.000000,1.000000,1.000000
run,566.750000,207.750000,198.500000,202.250000,1.000000,1.000000,1.000000
run,567.000000,208.000000,198.750000,202.250000,1.000000,1.000000,1.000000
run,567.250000,208.000000,198.750000,202.250000,1.000000,1.000000,1.000000
run,567.500000,208.000000,198.750000,202.500000,1.000000,1.000000,1.000000
run,567.750000,208.250000,198.750000,202.750000,1.000000,1.000000,1.000000
run,568.000000,208.250000,199.500000,202.750000,1.000000,1.000000,1.000000
run,568.250000,208.250000,199.500000,203.000000,1.000000,1.000000,1.000000
run,568.500000,208.500000,199.500000,203.000000,1.000000,1.000000,1.000000
run,568.750000,208.500000,199.500000,203.000000,1.000000,1.000000,1.000000
run,569.000000,208.500000,199.500000,202.750000,1.000000,1.000000,1.000000
run,569.250000,208.750000,200.000000,203.000000,1.000000,1.000000,1.000000
run,569.500000,208.750000,200.250000,203.500000,1.000000,1.000000,1.000000
run,569.750000,208.750000,200.500000,203.000000,1.000000,1.000000,1.000000
run,570.000000,209.000000,200.250000,203.500000,1.000000,1.000000,1.000000
run,570.250000,209.000000,200.250000,203.500000,1.000000,1.000000,1.000000
run,570.500000,209.000000,200.500000,203.500000,1.000000,1.000000,1.000000
run,570.750000,209.250000,200.500000,203.500000,1.000000,1.000000,1.000000
run,571.000000,209.250000,200.500000,203.750000,1.000000,1.000000,1.000000
run,571.250000,209.250000,201.000000,204.000000,1.000000,1.000000,1.000000
run,571.500000,209.500000,201.000000,204.000000,1.000000,1.000000,1.000000
run,571.750000,209.500000,201.000000,204.500000,1.000000,1.000000,1.000000
run,572.000000,209.500000,201.000000,204.500000,1.000000,1.000000,1.000000
run,572.250000,209.750000,201.000000,204.750000,1.000000,1.000000,1.000000
run,572.500000,209.750000,201.250000,204.750000,1.000000,1.000000,1.000000
run,572.750000,209.750000,201.750000,204.750000,1.000000,1.000000,1.000000
run,573.000000,210.000000,202.000000,204.750000,1.000000,1.000000,1.000000
run,573.250000,210.000000,201.750000,204.750000,1.000000,1.000000,1.000000
run,573.500000,210.000000,201.750000,205.000000,1.000000,1.000000,1.000000
run,573.750000,210.250000,202.500000,205.000000,1.000000,1.000000,1.000000
run,574.000000,210.250000,202.500000,205.250000,1.000000,1.000000,1.000000
run,574.250000,210.250000,202.500000,204.500000,1.000000,1.000000,1.000000
run,574.500000,210.500000,202.750000,205.250000,1.000000,1.000000,1.000000
run,574.750000,210.500000,202.500000,205.250000,1.000000,1.000000,1.000000
run,575.000000,210.500000,203.000000,205.000000,1.000000,1.000000,1.000000
run,575.250000,210.750000,203.250000,205.250000,1.000000,1.000000,1.000000
run,575.500000,210.750000,203.250000,205.750000,1.000000,1.000000,1.000000
run,575.750000,210.750000,203.250000,205.750000,1.000000,1.000000,1.000000
run,576.000000,211.000000,203.500000,206.000000,1.000000,1.000000,1.000000
run,576.250000,211.000000,203.750000,206.250000,1.000000,1.000000,1.000000
run,576.500000,211.000000,203.500000,205.750000,1.000000,1.000000,1.000000
run,576.750000,211.250000,203.500000,205.750000,1.000000,1.000000,1.000000
run,577.000000,211.250000,203.750000,206.250000,1.000000,1.000000,1.000000
run,577.250000,211.250000,204.000000,206.250000,1.000000,1.000000,1.000000
run,577.500000,211.500000,204.250000,207.000000,1.000000,1.000000,1.000000
run,577.750000,211.500000,204.250000,206.750000,1.000000,1.000000,1.000000
run,578.000000,211.500000,204.250000,206.500000,1.000000,1.000000,1.000000
run,578.250000,211.750000,204.750000,206.750000,1.000000,1.000000,1.000000
run,578.500000,211.750000,204.750000,207.000000,1.000000,1.000000,1.000000
run,578.750000,211.750000,204.750000,207.000000,1.000000,1.000000,1.000000
run,579.000000,212.000000,204.750000,207.250000,1.000000,1.000000,1.000000
run,579.250000,212.000000,205.250000,207.500000,1.000000,1.000000,1.000000
run,579.500000,212.000000,205.000000,207.500000,1.000000,1.000000,1.000000
run,579.750000,212.250000,205.000000,207.750000,1.000000,1.000000,1.000000
run,580.000000,212.250000,205.250000,207.750000,1.000000,1.000000,1.000000
run,580.250000,212.250000,205.250000,207.750000,1.000000,1.000000,1.000000
run,580.500000,212.500000,205.750000,208.000000,1.000000,1.000000,1.000000
run,580.750000,212.500000,205.750000,208.250000,1.000000,1.000000,1.000000
run,581.000000,212.500000,205.750000,208.250000,1.000000,1.000000,1.000000
run,581.250000,212.750000,206.000000,208.250000,1.000000,1.000000,1.000000
run,581.500000,212.750000,206.000000,208.000000,1.000000,1.000000,1.000000
